com,com_label,diocese,diocese_label,nation,nation_label,level,statistic,category,units,count,proportion
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_54_years,persons,10522,0.013705749719619595
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_55_years,persons,10506,0.013684908435119127
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_56_years,persons,10746,0.013997527702626132
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_57_years,persons,10428,0.01358330717317935
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_58_years,persons,10195,0.0132798059676413
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_59_years,persons,10102,0.013158666001482336
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_5_years,persons,9375,0.012211690136992368
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_60_years,persons,9940,0.012947647995915109
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_61_years,persons,9414,0.012262490767962257
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_62_years,persons,9099,0.011852177979359313
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_63_years,persons,8979,0.011695868345605811
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_64_years,persons,8427,0.0109768440303397
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_65_years,persons,8203,0.010685066047333162
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_66_years,persons,7546,0.009829270802532738
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_67_years,persons,7505,0.00977586501100029
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_68_years,persons,7252,0.009446312199836656
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_69_years,persons,7036,0.009164954859080351
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_6_years,persons,9408,0.012254675286274582
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_70_years,persons,6923,0.009017763287295805
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_71_years,persons,6879,0.00896044975491952
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_72_years,persons,6789,0.008843217529604394
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_73_years,persons,6950,0.009052932954890342
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_74_years,persons,6579,0.008569675670535765
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_75_years,persons,5979,0.0077881275017682525
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_76_years,persons,6010,0.007828507490487907
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_77_years,persons,5821,0.007582319817326141
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_78_years,persons,5467,0.007121206397753309
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_79_years,persons,4562,0.005942371243195646
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_7_years,persons,9319,0.012138745641240734
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_80_years,persons,4090,0.005327553350431871
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_81_years,persons,3864,0.005033170206862774
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_82_years,persons,3774,0.004915937981547647
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_83_years,persons,3361,0.004377972325379344
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_84_years,persons,3293,0.004289396866252359
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_85_years,persons,17226,0.022438247925315256
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_8_years,persons,9916,0.012916386069164407
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,age-single-year,age_9_years,persons,9891,0.012883821562132428
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_0_years,persons,21184,0.011129505009170388
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_10_years,persons,26042,0.013681767817636671
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_11_years,persons,25484,0.013388609594679862
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_12_years,persons,25639,0.013470042434390086
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_13_years,persons,25366,0.013326615561868206
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_14_years,persons,24406,0.01282225732882423
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_15_years,persons,23247,0.012213349837055515
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_16_years,persons,23586,0.012391451338099168
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_17_years,persons,23100,0.012136119982620656
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_18_years,persons,22334,0.011733684142504317
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_19_years,persons,20998,0.011031785601518119
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_1_year,persons,22426,0.011782018473171032
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_20_years,persons,20973,0.011018651272532598
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_21_years,persons,21399,0.011242460238445861
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_22_years,persons,22680,0.011915463255663917
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_23_years,persons,22829,0.011993743856417617
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_24_years,persons,23492,0.012342066261113612
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_25_years,persons,22971,0.012068346845055372
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_26_years,persons,22757,0.011955916988939318
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_27_years,persons,23170,0.012172896103780112
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_28_years,persons,23451,0.01232052596157736
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_29_years,persons,24106,0.012664645380997989
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_2_years,persons,22987,0.012076752815606105
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_30_years,persons,24683,0.012967785693983795
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_31_years,persons,24844,0.013052370772650545
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_32_years,persons,25203,0.013240979736882614
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_33_years,persons,25556,0.013426436462158159
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_34_years,persons,25769,0.013538340945114791
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_35_years,persons,25727,0.013516275272419118
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_36_years,persons,25654,0.013477923031781398
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_37_years,persons,25282,0.013282484216476858
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_38_years,persons,25360,0.01332346332291168
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_39_years,persons,25172,0.013224693168940569
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_3_years,persons,22972,0.012068872218214793
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_40_years,persons,25603,0.013451129000650937
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_41_years,persons,25893,0.01360348721688297
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_42_years,persons,24222,0.012725588667490802
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_43_years,persons,23359,0.012272191630910645
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_44_years,persons,23067,0.012118782668359768
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_45_years,persons,23065,0.012117731922040928
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_46_years,persons,23416,0.012302137900997632
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_47_years,persons,24494,0.012868490166853262
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_48_years,persons,25239,0.013259893170621763
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_49_years,persons,25344,0.013315057352360948
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_4_years,persons,24313,0.012773397624998096
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_50_years,persons,25994,0.013656549905984474
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_51_years,persons,25857,0.013584573783143823
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_52_years,persons,26165,0.013746388716245431
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_53_years,persons,26684,0.01401905738598483
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_54_years,persons,26218,0.013774233493694735
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_55_years,persons,26399,0.0138693260355499
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_56_years,persons,26964,0.014166161870622657
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_57_years,persons,26040,0.01368071707131783
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_58_years,persons,25379,0.013333445412940676
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_59_years,persons,24709,0.012981445396128735
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_5_years,persons,24455,0.01284800061363585
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_60_years,persons,24552,0.012898961810099668
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_61_years,persons,23096,0.012134018489982972
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_62_years,persons,22465,0.011802508026388443
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_63_years,persons,22124,0.011623355779025948
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_64_years,persons,20855,0.010956657239720943
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_65_years,persons,20282,0.01065561841937282
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_66_years,persons,19068,0.010017815403835959
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_67_years,persons,18701,0.009825003454328523
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_68_years,persons,18119,0.009519236275545613
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_69_years,persons,17311,0.0090947347627336
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_6_years,persons,24710,0.012981970769288156
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_70_years,persons,17205,0.009039045207834995
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_71_years,persons,16966,0.008913481022733422
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_72_years,persons,16618,0.008730651163254981
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_73_years,persons,16565,0.008702806385805678
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_74_years,persons,16177,0.008498961599950405
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_75_years,persons,14347,0.007537528718210327
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_76_years,persons,14388,0.00755906901774658
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_77_years,persons,13800,0.007250149600007145
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_78_years,persons,12828,0.00673948688905012
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_79_years,persons,10956,0.005755988334614368
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_7_years,persons,24268,0.012749755832824158
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_80_years,persons,9727,0.005110304721686196
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_81_years,persons,9398,0.00493745695223675
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_82_years,persons,9056,0.004757779331714834
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_83_years,persons,7999,0.00420245990220704
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_84_years,persons,7664,0.004026459893801069
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_85_years,persons,39416,0.02070810845173055
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_8_years,persons,25510,0.013402269296824802
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,age-single-year,age_9_years,persons,25510,0.013402269296824802
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,ethnicity,arab,persons,35.3383801,0.001561595607608089
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,ethnicity,black_african,persons,69.5648374,0.003074055579808847
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,ethnicity,black_other,persons,36.9736994,0.0016338600246156116
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,ethnicity,chinese,persons,84.5508503,0.003736284347906741
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,ethnicity,filipino,persons,47.9586289,0.0021192817561308183
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,ethnicity,indian,persons,116.001244,0.0051260706516503335
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,ethnicity,irish_traveller,persons,117.3755585,0.005186801321267872
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,ethnicity,mixed,persons,141.8267349,0.0062672936799736565
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,ethnicity,other_asian,persons,40.6971652,0.0017983991976593396
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,ethnicity,other_ethnicities,persons,73.7154243,0.003257469144711774
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,ethnicity,pakistani,persons,23.2590395,0.001027812079037065
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,ethnicity,roma,persons,20.4881614,9.053675567377123e-4
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,ethnicity,white,persons,21821.9118401,0.9643057090528921
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,ethnicity,arab,persons,1149,0.0014967407785657341
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,ethnicity,black_african,persons,4206,0.005478930996211904
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,ethnicity,black_other,persons,845,0.001100736255777237
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,ethnicity,chinese,persons,6329,0.008244449423448678
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,ethnicity,filipino,persons,2313,0.003013021253979585
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,ethnicity,indian,persons,5908,0.007696035265244872
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,ethnicity,irish_traveller,persons,592,7.711667022723365e-4
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,ethnicity,mixed,persons,7084,0.009227947498137216
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,ethnicity,other_asian,persons,2617,0.003409025776768082
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,ethnicity,other_ethnicities,persons,1637,0.0021324322493577953
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,ethnicity,pakistani,persons,913,0.0011893162148220325
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,ethnicity,roma,persons,435,5.666512085953823e-4
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,ethnicity,white,persons,733640,0.9556735463768191
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,ethnicity,arab,persons,1814,9.531395808287586e-4
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,ethnicity,black_african,persons,8062,0.0042360591514010205
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,ethnicity,black_other,persons,2964,0.0015573901419936274
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,ethnicity,chinese,persons,9480,0.0049811263650808325
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,ethnicity,filipino,persons,4451,0.002338712389343332
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,ethnicity,indian,persons,9909,0.005206538096158858
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,ethnicity,irish_traveller,persons,2613,0.0013729623620206978
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,ethnicity,mixed,persons,14370,0.007550504838207971
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,ethnicity,other_asian,persons,5246,0.002756433429452959
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,ethnicity,other_ethnicities,persons,3580,0.001881058268669766
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,ethnicity,pakistani,persons,1598,8.396455623838788e-4
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,ethnicity,roma,persons,1532,8.049668345257212e-4
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,ethnicity,white,persons,1837565,0.9655214629799326
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,ethnicity-harmonised,asian,persons,346.0466419,0.0152956208953726
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,ethnicity-harmonised,black,persons,102.5385368,0.004532309799186675
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,ethnicity-harmonised,mixed,persons,141.8267349,0.006268888950772708
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,ethnicity-harmonised,other,persons,211.5791442,0.009352017870428503
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,ethnicity-harmonised,white,persons,21821.9118401,0.9645511624842394
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,ethnicity-harmonised,asian,persons,19230,0.025049238753243504
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,ethnicity-harmonised,black,persons,5069,0.006602942862204437
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,ethnicity-harmonised,mixed,persons,7084,0.009227707089338377
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,ethnicity-harmonised,other,persons,2665,0.0034714623649190817
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,ethnicity-harmonised,white,persons,733640,0.9556486489302946
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,ethnicity-harmonised,asian,persons,32487,0.017069968111048585
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,ethnicity-harmonised,black,persons,11028,0.005794551923189084
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,ethnicity-harmonised,mixed,persons,14370,0.0075505722829368105
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,ethnicity-harmonised,other,persons,7717,0.004054820202325913
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,ethnicity-harmonised,white,persons,1837565,0.9655300874804996
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,general-health,bad,persons,1453.7065422,0.06422990280691022
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,general-health,fair,persons,3173.7464046,0.1402273548227544
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,general-health,good,persons,6362.2740397,0.2811077967513457
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,general-health,very_bad,persons,574.5475183,0.02538554390937271
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,general-health,very_good,persons,11068.5877396,0.489049401709617
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,general-health,bad,persons,43310,0.056415486839208696
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,general-health,fair,persons,103201,0.13442933865835088
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,general-health,good,persons,223792,0.2915108434707964
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,general-health,very_bad,persons,14614,0.01903615619183089
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,general-health,very_good,persons,382780,0.4986081748398131
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,general-health,bad,persons,109012,0.05727775655639898
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,general-health,fair,persons,259997,0.13660922532743244
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,general-health,good,persons,546007,0.28688636135553647
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,general-health,very_bad,persons,37062,0.019473344342762808
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,general-health,very_good,persons,951139,0.4997533124178693
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,hours-worked,hours_15_or_less_worked_per_week,persons,1084.3880886,0.047931104828940384
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,hours-worked,hours_16_30_worked_per_week,persons,2025.1728312,0.08951478929862638
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,hours-worked,hours_31_48_worked_per_week,persons,5825.6984622,0.25750205726992803
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,hours-worked,hours_49_worked_per_week,persons,719.9845725,0.03182408252406299
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,centre-of-mission,hours-worked,not_applicable,persons,12968.6469921,0.5732279660784422
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,hours-worked,hours_15_or_less_worked_per_week,persons,36827,0.0479713112618668
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,hours-worked,hours_16_30_worked_per_week,persons,71197,0.09274210356290577
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,hours-worked,hours_31_48_worked_per_week,persons,210119,0.27370364002042497
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,hours-worked,hours_49_worked_per_week,persons,30828,0.040156938756369776
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,diocese,hours-worked,not_applicable,persons,418717,0.54542600639843275
newry,Newry,down-dromore,Down and Dromore,northern-ireland,Northern-Ireland,nation,hours-worked,hours_15_or_less_worked_per_week,persons,86733,0.0455733675362596
